I,j,delta,delta_0,dr,dx,p0,kappa,lambda,I_k,P_v,i_v,j_v,x_sn0,x_pist0
413,23,0,1,1,1,1,,,,,,,,
413,24,0,1,1,1,1,,,,,,,,
413,25,0,1,1,1,1,,,,,,,,
413,26,13,1,1,1,1,,,,,,,,
413,27,18,1,1,1,1,,,,,,,,
413,28,18,1,1,1,1,,,,,,,,
413,29,18,1,1,1,1,,,,,,,,
413,30,18,1,1,1,1,,,,,,,,
413,31,18,1,1,1,1,,,,,,,,
414,0,18,1,1,1,1,,,,,,,,
414,1,18,1,1,1,1,,,,,,,,
414,2,14,1,1,1,1,,,,,,,,
414,3,0,1,1,1,1,,,,,,,,
414,4,0,1,1,1,1,,,,,,,,
414,5,0,1,1,1,1,,,,,,,,
414,6,0,1,1,1,1,,,,,,,,
414,7,0,1,1,1,1,,,,,,,,
414,8,0,1,1,1,1,,,,,,,,
414,9,0,1,1,1,1,,,,,,,,
414,10,0,1,1,1,1,,,,,,,,
414,11,0,1,1,1,1,,,,,,,,
414,12,0,1,1,1,1,,,,,,,,
414,13,0,1,1,1,1,,,,,,,,
414,14,0,1,1,1,1,,,,,,,,
414,15,0,1,1,1,1,,,,,,,,
414,16,0,1,1,1,1,,,,,,,,
414,17,0,1,1,1,1,,,,,,,,
414,18,0,1,1,1,1,,,,,,,,
414,19,0,1,1,1,1,,,,,,,,
414,20,0,1,1,1,1,,,,,,,,
414,21,0,1,1,1,1,,,,,,,,
414,22,0,1,1,1,1,,,,,,,,
414,23,0,1,1,1,1,,,,,,,,
414,24,0,1,1,1,1,,,,,,,,
414,25,0,1,1,1,1,,,,,,,,
414,26,13,1,1,1,1,,,,,,,,
414,27,18,1,1,1,1,,,,,,,,
414,28,18,1,1,1,1,,,,,,,,
414,29,18,1,1,1,1,,,,,,,,
414,30,18,1,1,1,1,,,,,,,,
414,31,18,1,1,1,1,,,,,,,,
415,0,18,1,1,1,1,,,,,,,,
415,1,18,1,1,1,1,,,,,,,,
415,2,14,1,1,1,1,,,,,,,,
415,3,0,1,1,1,1,,,,,,,,
415,4,0,1,1,1,1,,,,,,,,
415,5,0,1,1,1,1,,,,,,,,
415,6,0,1,1,1,1,,,,,,,,
415,7,0,1,1,1,1,,,,,,,,
415,8,0,1,1,1,1,,,,,,,,
415,9,0,1,1,1,1,,,,,,,,
415,10,0,1,1,1,1,,,,,,,,
415,11,0,1,1,1,1,,,,,,,,
415,12,0,1,1,1,1,,,,,,,,
415,13,0,1,1,1,1,,,,,,,,
415,14,0,1,1,1,1,,,,,,,,
415,15,0,1,1,1,1,,,,,,,,
415,16,0,1,1,1,1,,,,,,,,
415,17,0,1,1,1,1,,,,,,,,
415,18,0,1,1,1,1,,,,,,,,
415,19,0,1,1,1,1,,,,,,,,
415,20,0,1,1,1,1,,,,,,,,
415,21,0,1,1,1,1,,,,,,,,
415,22,0,1,1,1,1,,,,,,,,
415,23,0,1,1,1,1,,,,,,,,
415,24,0,1,1,1,1,,,,,,,,
415,25,0,1,1,1,1,,,,,,,,
415,26,13,1,1,1,1,,,,,,,,
415,27,18,1,1,1,1,,,,,,,,
415,28,18,1,1,1,1,,,,,,,,
415,29,18,1,1,1,1,,,,,,,,
415,30,18,1,1,1,1,,,,,,,,
415,31,18,1,1,1,1,,,,,,,,
416,0,18,1,1,1,1,,,,,,,,
416,1,18,1,1,1,1,,,,,,,,
416,2,14,1,1,1,1,,,,,,,,
416,3,0,1,1,1,1,,,,,,,,
416,4,0,1,1,1,1,,,,,,,,
416,5,0,1,1,1,1,,,,,,,,
416,6,0,1,1,1,1,,,,,,,,
416,7,0,1,1,1,1,,,,,,,,
416,8,0,1,1,1,1,,,,,,,,
416,9,0,1,1,1,1,,,,,,,,
416,10,0,1,1,1,1,,,,,,,,
416,11,0,1,1,1,1,,,,,,,,
416,12,0,1,1,1,1,,,,,,,,
416,13,0,1,1,1,1,,,,,,,,
416,14,0,1,1,1,1,,,,,,,,
416,15,0,1,1,1,1,,,,,,,,
416,16,0,1,1,1,1,,,,,,,,
416,17,0,1,1,1,1,,,,,,,,
416,18,0,1,1,1,1,,,,,,,,
416,19,0,1,1,1,1,,,,,,,,
416,20,0,1,1,1,1,,,,,,,,
416,21,0,1,1,1,1,,,,,,,,
416,22,0,1,1,1,1,,,,,,,,
416,23,0,1,1,1,1,,,,,,,,
416,24,0,1,1,1,1,,,,,,,,
416,25,0,1,1,1,1,,,,,,,,
416,26,13,1,1,1,1,,,,,,,,
416,27,18,1,1,1,1,,,,,,,,
416,28,18,1,1,1,1,,,,,,,,
416,29,18,1,1,1,1,,,,,,,,
416,30,18,1,1,1,1,,,,,,,,
416,31,18,1,1,1,1,,,,,,,,
417,0,18,1,1,1,1,,,,,,,,
417,1,18,1,1,1,1,,,,,,,,
417,2,14,1,1,1,1,,,,,,,,
417,3,0,1,1,1,1,,,,,,,,
417,4,0,1,1,1,1,,,,,,,,
417,5,0,1,1,1,1,,,,,,,,
417,6,0,1,1,1,1,,,,,,,,
417,7,0,1,1,1,1,,,,,,,,
417,8,0,1,1,1,1,,,,,,,,
417,9,0,1,1,1,1,,,,,,,,
417,10,0,1,1,1,1,,,,,,,,
417,11,0,1,1,1,1,,,,,,,,
417,12,0,1,1,1,1,,,,,,,,
417,13,0,1,1,1,1,,,,,,,,
417,14,0,1,1,1,1,,,,,,,,
417,15,0,1,1,1,1,,,,,,,,
417,16,0,1,1,1,1,,,,,,,,
417,17,0,1,1,1,1,,,,,,,,
417,18,0,1,1,1,1,,,,,,,,
417,19,0,1,1,1,1,,,,,,,,
417,20,0,1,1,1,1,,,,,,,,
417,21,0,1,1,1,1,,,,,,,,
417,22,0,1,1,1,1,,,,,,,,
417,23,0,1,1,1,1,,,,,,,,
417,24,0,1,1,1,1,,,,,,,,
417,25,0,1,1,1,1,,,,,,,,
417,26,13,1,1,1,1,,,,,,,,
417,27,18,1,1,1,1,,,,,,,,
417,28,18,1,1,1,1,,,,,,,,
417,29,18,1,1,1,1,,,,,,,,
417,30,18,1,1,1,1,,,,,,,,
417,31,18,1,1,1,1,,,,,,,,
418,0,18,1,1,1,1,,,,,,,,
418,1,18,1,1,1,1,,,,,,,,
418,2,14,1,1,1,1,,,,,,,,
418,3,0,1,1,1,1,,,,,,,,
418,4,0,1,1,1,1,,,,,,,,
418,5,0,1,1,1,1,,,,,,,,
418,6,0,1,1,1,1,,,,,,,,
418,7,0,1,1,1,1,,,,,,,,
418,8,0,1,1,1,1,,,,,,,,
418,9,0,1,1,1,1,,,,,,,,
418,10,0,1,1,1,1,,,,,,,,
418,11,0,1,1,1,1,,,,,,,,
418,12,0,1,1,1,1,,,,,,,,
418,13,0,1,1,1,1,,,,,,,,
418,14,0,1,1,1,1,,,,,,,,
418,15,0,1,1,1,1,,,,,,,,
418,16,0,1,1,1,1,,,,,,,,
418,17,0,1,1,1,1,,,,,,,,
418,18,0,1,1,1,1,,,,,,,,
418,19,0,1,1,1,1,,,,,,,,
418,20,0,1,1,1,1,,,,,,,,
418,21,0,1,1,1,1,,,,,,,,
418,22,0,1,1,1,1,,,,,,,,
418,23,0,1,1,1,1,,,,,,,,
418,24,0,1,1,1,1,,,,,,,,
418,25,0,1,1,1,1,,,,,,,,
418,26,13,1,1,1,1,,,,,,,,
418,27,18,1,1,1,1,,,,,,,,
418,28,18,1,1,1,1,,,,,,,,
418,29,18,1,1,1,1,,,,,,,,
418,30,18,1,1,1,1,,,,,,,,
418,31,18,1,1,1,1,,,,,,,,
419,0,18,1,1,1,1,,,,,,,,
419,1,18,1,1,1,1,,,,,,,,
419,2,14,1,1,1,1,,,,,,,,
419,3,0,1,1,1,1,,,,,,,,
419,4,0,1,1,1,1,,,,,,,,
419,5,0,1,1,1,1,,,,,,,,
419,6,0,1,1,1,1,,,,,,,,
419,7,0,1,1,1,1,,,,,,,,
419,8,0,1,1,1,1,,,,,,,,
419,9,0,1,1,1,1,,,,,,,,
419,10,0,1,1,1,1,,,,,,,,
419,11,0,1,1,1,1,,,,,,,,
419,12,0,1,1,1,1,,,,,,,,
419,13,0,1,1,1,1,,,,,,,,
419,14,0,1,1,1,1,,,,,,,,
419,15,0,1,1,1,1,,,,,,,,
419,16,0,1,1,1,1,,,,,,,,
419,17,0,1,1,1,1,,,,,,,,
419,18,0,1,1,1,1,,,,,,,,
419,19,0,1,1,1,1,,,,,,,,
419,20,0,1,1,1,1,,,,,,,,
419,21,0,1,1,1,1,,,,,,,,
419,22,0,1,1,1,1,,,,,,,,
419,23,0,1,1,1,1,,,,,,,,
419,24,0,1,1,1,1,,,,,,,,
419,25,0,1,1,1,1,,,,,,,,
419,26,13,1,1,1,1,,,,,,,,
419,27,18,1,1,1,1,,,,,,,,
419,28,18,1,1,1,1,,,,,,,,
419,29,18,1,1,1,1,,,,,,,,
419,30,18,1,1,1,1,,,,,,,,
419,31,18,1,1,1,1,,,,,,,,
420,0,18,1,1,1,1,,,,,,,,
420,1,18,1,1,1,1,,,,,,,,
420,2,14,1,1,1,1,,,,,,,,
420,3,0,1,1,1,1,,,,,,,,
420,4,0,1,1,1,1,,,,,,,,
420,5,0,1,1,1,1,,,,,,,,
420,6,0,1,1,1,1,,,,,,,,
420,7,0,1,1,1,1,,,,,,,,
420,8,0,1,1,1,1,,,,,,,,
420,9,0,1,1,1,1,,,,,,,,
420,10,0,1,1,1,1,,,,,,,,
420,11,0,1,1,1,1,,,,,,,,
420,12,0,1,1,1,1,,,,,,,,
420,13,0,1,1,1,1,,,,,,,,
420,14,0,1,1,1,1,,,,,,,,
420,15,0,1,1,1,1,,,,,,,,
420,16,0,1,1,1,1,,,,,,,,
420,17,0,1,1,1,1,,,,,,,,
420,18,0,1,1,1,1,,,,,,,,
420,19,0,1,1,1,1,,,,,,,,
420,20,0,1,1,1,1,,,,,,,,
420,21,0,1,1,1,1,,,,,,,,
420,22,0,1,1,1,1,,,,,,,,
420,23,0,1,1,1,1,,,,,,,,
420,24,0,1,1,1,1,,,,,,,,
420,25,0,1,1,1,1,,,,,,,,
420,26,13,1,1,1,1,,,,,,,,
420,27,18,1,1,1,1,,,,,,,,
420,28,18,1,1,1,1,,,,,,,,
420,29,18,1,1,1,1,,,,,,,,
420,30,18,1,1,1,1,,,,,,,,
420,31,18,1,1,1,1,,,,,,,,
421,0,18,1,1,1,1,,,,,,,,
421,1,18,1,1,1,1,,,,,,,,
421,2,14,1,1,1,1,,,,,,,,
421,3,0,1,1,1,1,,,,,,,,
421,4,0,1,1,1,1,,,,,,,,
421,5,0,1,1,1,1,,,,,,,,
421,6,0,1,1,1,1,,,,,,,,
421,7,0,1,1,1,1,,,,,,,,
421,8,0,1,1,1,1,,,,,,,,
421,9,0,1,1,1,1,,,,,,,,
421,10,0,1,1,1,1,,,,,,,,
421,11,0,1,1,1,1,,,,,,,,
421,12,0,1,1,1,1,,,,,,,,
421,13,0,1,1,1,1,,,,,,,,
421,14,0,1,1,1,1,,,,,,,,
421,15,0,1,1,1,1,,,,,,,,
421,16,0,1,1,1,1,,,,,,,,
421,17,0,1,1,1,1,,,,,,,,
421,18,0,1,1,1,1,,,,,,,,
421,19,0,1,1,1,1,,,,,,,,
421,20,0,1,1,1,1,,,,,,,,
421,21,0,1,1,1,1,,,,,,,,
421,22,0,1,1,1,1,,,,,,,,
421,23,0,1,1,1,1,,,,,,,,
421,24,0,1,1,1,1,,,,,,,,
421,25,0,1,1,1,1,,,,,,,,
421,26,13,1,1,1,1,,,,,,,,
421,27,18,1,1,1,1,,,,,,,,
421,28,18,1,1,1,1,,,,,,,,
421,29,18,1,1,1,1,,,,,,,,
421,30,18,1,1,1,1,,,,,,,,
421,31,18,1,1,1,1,,,,,,,,
422,0,18,1,1,1,1,,,,,,,,
422,1,18,1,1,1,1,,,,,,,,
422,2,14,1,1,1,1,,,,,,,,
422,3,0,1,1,1,1,,,,,,,,
422,4,0,1,1,1,1,,,,,,,,
422,5,0,1,1,1,1,,,,,,,,
422,6,0,1,1,1,1,,,,,,,,
422,7,0,1,1,1,1,,,,,,,,
422,8,0,1,1,1,1,,,,,,,,
422,9,0,1,1,1,1,,,,,,,,
422,10,0,1,1,1,1,,,,,,,,
422,11,0,1,1,1,1,,,,,,,,
422,12,0,1,1,1,1,,,,,,,,
422,13,0,1,1,1,1,,,,,,,,
422,14,0,1,1,1,1,,,,,,,,
422,15,0,1,1,1,1,,,,,,,,
422,16,0,1,1,1,1,,,,,,,,
422,17,0,1,1,1,1,,,,,,,,
422,18,0,1,1,1,1,,,,,,,,
422,19,0,1,1,1,1,,,,,,,,
422,20,0,1,1,1,1,,,,,,,,
422,21,0,1,1,1,1,,,,,,,,
422,22,0,1,1,1,1,,,,,,,,
422,23,0,1,1,1,1,,,,,,,,
422,24,0,1,1,1,1,,,,,,,,
422,25,0,1,1,1,1,,,,,,,,
422,26,13,1,1,1,1,,,,,,,,
422,27,18,1,1,1,1,,,,,,,,
422,28,18,1,1,1,1,,,,,,,,
422,29,18,1,1,1,1,,,,,,,,
422,30,18,1,1,1,1,,,,,,,,
422,31,18,1,1,1,1,,,,,,,,
423,0,18,1,1,1,1,,,,,,,,
423,1,18,1,1,1,1,,,,,,,,
423,2,14,1,1,1,1,,,,,,,,
423,3,0,1,1,1,1,,,,,,,,
423,4,0,1,1,1,1,,,,,,,,
423,5,0,1,1,1,1,,,,,,,,
423,6,0,1,1,1,1,,,,,,,,
423,7,0,1,1,1,1,,,,,,,,
423,8,0,1,1,1,1,,,,,,,,
423,9,0,1,1,1,1,,,,,,,,
423,10,0,1,1,1,1,,,,,,,,
423,11,0,1,1,1,1,,,,,,,,
423,12,0,1,1,1,1,,,,,,,,
423,13,0,1,1,1,1,,,,,,,,
423,14,0,1,1,1,1,,,,,,,,
423,15,0,1,1,1,1,,,,,,,,
423,16,0,1,1,1,1,,,,,,,,
423,17,0,1,1,1,1,,,,,,,,
423,18,0,1,1,1,1,,,,,,,,
423,19,0,1,1,1,1,,,,,,,,
423,20,0,1,1,1,1,,,,,,,,
423,21,0,1,1,1,1,,,,,,,,
423,22,0,1,1,1,1,,,,,,,,
423,23,0,1,1,1,1,,,,,,,,
423,24,0,1,1,1,1,,,,,,,,
423,25,0,1,1,1,1,,,,,,,,
423,26,13,1,1,1,1,,,,,,,,
423,27,18,1,1,1,1,,,,,,,,
423,28,18,1,1,1,1,,,,,,,,
423,29,18,1,1,1,1,,,,,,,,
423,30,18,1,1,1,1,,,,,,,,
423,31,18,1,1,1,1,,,,,,,,
424,0,18,1,1,1,1,,,,,,,,
424,1,18,1,1,1,1,,,,,,,,
424,2,14,1,1,1,1,,,,,,,,
424,3,0,1,1,1,1,,,,,,,,
424,4,0,1,1,1,1,,,,,,,,
424,5,0,1,1,1,1,,,,,,,,
424,6,0,1,1,1,1,,,,,,,,
424,7,0,1,1,1,1,,,,,,,,
424,8,0,1,1,1,1,,,,,,,,
424,9,0,1,1,1,1,,,,,,,,
424,10,0,1,1,1,1,,,,,,,,
424,11,0,1,1,1,1,,,,,,,,
424,12,0,1,1,1,1,,,,,,,,
424,13,0,1,1,1,1,,,,,,,,
424,14,0,1,1,1,1,,,,,,,,
424,15,0,1,1,1,1,,,,,,,,
424,16,0,1,1,1,1,,,,,,,,
424,17,0,1,1,1,1,,,,,,,,
424,18,0,1,1,1,1,,,,,,,,
424,19,0,1,1,1,1,,,,,,,,
424,20,0,1,1,1,1,,,,,,,,
424,21,0,1,1,1,1,,,,,,,,
424,22,0,1,1,1,1,,,,,,,,
424,23,0,1,1,1,1,,,,,,,,
424,24,0,1,1,1,1,,,,,,,,
424,25,0,1,1,1,1,,,,,,,,
424,26,13,1,1,1,1,,,,,,,,
424,27,18,1,1,1,1,,,,,,,,
424,28,18,1,1,1,1,,,,,,,,
424,29,18,1,1,1,1,,,,,,,,
424,30,18,1,1,1,1,,,,,,,,
424,31,18,1,1,1,1,,,,,,,,
425,0,18,1,1,1,1,,,,,,,,
425,1,18,1,1,1,1,,,,,,,,
425,2,14,1,1,1,1,,,,,,,,
425,3,0,1,1,1,1,,,,,,,,
425,4,0,1,1,1,1,,,,,,,,
425,5,0,1,1,1,1,,,,,,,,
425,6,0,1,1,1,1,,,,,,,,
425,7,0,1,1,1,1,,,,,,,,
425,8,0,1,1,1,1,,,,,,,,
425,9,0,1,1,1,1,,,,,,,,
425,10,0,1,1,1,1,,,,,,,,
425,11,0,1,1,1,1,,,,,,,,
425,12,0,1,1,1,1,,,,,,,,
425,13,0,1,1,1,1,,,,,,,,
425,14,0,1,1,1,1,,,,,,,,
425,15,0,1,1,1,1,,,,,,,,
425,16,0,1,1,1,1,,,,,,,,
425,17,0,1,1,1,1,,,,,,,,
425,18,0,1,1,1,1,,,,,,,,
425,19,0,1,1,1,1,,,,,,,,
425,20,0,1,1,1,1,,,,,,,,
425,21,0,1,1,1,1,,,,,,,,
425,22,0,1,1,1,1,,,,,,,,
425,23,0,1,1,1,1,,,,,,,,
425,24,0,1,1,1,1,,,,,,,,
425,25,0,1,1,1,1,,,,,,,,
425,26,13,1,1,1,1,,,,,,,,
425,27,18,1,1,1,1,,,,,,,,
425,28,18,1,1,1,1,,,,,,,,
425,29,18,1,1,1,1,,,,,,,,
425,30,18,1,1,1,1,,,,,,,,
425,31,18,1,1,1,1,,,,,,,,
426,0,18,1,1,1,1,,,,,,,,
426,1,18,1,1,1,1,,,,,,,,
426,2,14,1,1,1,1,,,,,,,,
426,3,0,1,1,1,1,,,,,,,,
426,4,0,1,1,1,1,,,,,,,,
426,5,0,1,1,1,1,,,,,,,,
426,6,0,1,1,1,1,,,,,,,,
426,7,0,1,1,1,1,,,,,,,,
426,8,0,1,1,1,1,,,,,,,,
426,9,0,1,1,1,1,,,,,,,,
426,10,0,1,1,1,1,,,,,,,,
426,11,0,1,1,1,1,,,,,,,,
426,12,0,1,1,1,1,,,,,,,,
426,13,0,1,1,1,1,,,,,,,,
426,14,0,1,1,1,1,,,,,,,,
426,15,0,1,1,1,1,,,,,,,,
426,16,0,1,1,1,1,,,,,,,,
426,17,0,1,1,1,1,,,,,,,,
426,18,0,1,1,1,1,,,,,,,,
426,19,0,1,1,1,1,,,,,,,,
426,20,0,1,1,1,1,,,,,,,,
426,21,0,1,1,1,1,,,,,,,,
426,22,0,1,1,1,1,,,,,,,,
426,23,0,1,1,1,1,,,,,,,,
426,24,0,1,1,1,1,,,,,,,,
426,25,0,1,1,1,1,,,,,,,,
426,26,13,1,1,1,1,,,,,,,,
426,27,18,1,1,1,1,,,,,,,,
426,28,18,1,1,1,1,,,,,,,,
426,29,18,1,1,1,1,,,,,,,,
426,30,18,1,1,1,1,,,,,,,,
426,31,18,1,1,1,1,,,,,,,,
427,0,18,1,1,1,1,,,,,,,,
427,1,18,1,1,1,1,,,,,,,,
427,2,14,1,1,1,1,,,,,,,,
427,3,0,1,1,1,1,,,,,,,,
427,4,0,1,1,1,1,,,,,,,,
427,5,0,1,1,1,1,,,,,,,,
427,6,0,1,1,1,1,,,,,,,,
427,7,0,1,1,1,1,,,,,,,,
427,8,0,1,1,1,1,,,,,,,,
427,9,0,1,1,1,1,,,,,,,,
427,10,0,1,1,1,1,,,,,,,,
427,11,0,1,1,1,1,,,,,,,,
427,12,0,1,1,1,1,,,,,,,,
427,13,0,1,1,1,1,,,,,,,,
427,14,0,1,1,1,1,,,,,,,,
427,15,0,1,1,1,1,,,,,,,,
427,16,0,1,1,1,1,,,,,,,,
427,17,0,1,1,1,1,,,,,,,,
427,18,0,1,1,1,1,,,,,,,,
427,19,0,1,1,1,1,,,,,,,,
427,20,0,1,1,1,1,,,,,,,,
427,21,0,1,1,1,1,,,,,,,,
427,22,0,1,1,1,1,,,,,,,,
427,23,0,1,1,1,1,,,,,,,,
427,24,0,1,1,1,1,,,,,,,,
427,25,0,1,1,1,1,,,,,,,,
427,26,13,1,1,1,1,,,,,,,,
427,27,18,1,1,1,1,,,,,,,,
427,28,18,1,1,1,1,,,,,,,,
427,29,18,1,1,1,1,,,,,,,,
427,30,18,1,1,1,1,,,,,,,,
427,31,18,1,1,1,1,,,,,,,,
428,0,18,1,1,1,1,,,,,,,,
428,1,18,1,1,1,1,,,,,,,,
428,2,14,1,1,1,1,,,,,,,,
428,3,0,1,1,1,1,,,,,,,,
428,4,0,1,1,1,1,,,,,,,,
428,5,0,1,1,1,1,,,,,,,,
428,6,0,1,1,1,1,,,,,,,,
428,7,0,1,1,1,1,,,,,,,,
428,8,0,1,1,1,1,,,,,,,,
428,9,0,1,1,1,1,,,,,,,,
428,10,0,1,1,1,1,,,,,,,,
428,11,0,1,1,1,1,,,,,,,,
428,12,0,1,1,1,1,,,,,,,,
428,13,0,1,1,1,1,,,,,,,,
428,14,0,1,1,1,1,,,,,,,,
428,15,0,1,1,1,1,,,,,,,,
428,16,0,1,1,1,1,,,,,,,,
428,17,0,1,1,1,1,,,,,,,,
428,18,0,1,1,1,1,,,,,,,,
428,19,0,1,1,1,1,,,,,,,,
428,20,0,1,1,1,1,,,,,,,,
428,21,0,1,1,1,1,,,,,,,,
428,22,0,1,1,1,1,,,,,,,,
428,23,0,1,1,1,1,,,,,,,,
428,24,0,1,1,1,1,,,,,,,,
428,25,0,1,1,1,1,,,,,,,,
428,26,13,1,1,1,1,,,,,,,,
428,27,18,1,1,1,1,,,,,,,,
428,28,18,1,1,1,1,,,,,,,,
428,29,18,1,1,1,1,,,,,,,,
428,30,18,1,1,1,1,,,,,,,,
428,31,18,1,1,1,1,,,,,,,,
429,0,18,1,1,1,1,,,,,,,,
429,1,18,1,1,1,1,,,,,,,,
429,2,14,1,1,1,1,,,,,,,,
429,3,0,1,1,1,1,,,,,,,,
429,4,0,1,1,1,1,,,,,,,,
429,5,0,1,1,1,1,,,,,,,,
429,6,0,1,1,1,1,,,,,,,,
429,7,0,1,1,1,1,,,,,,,,
429,8,0,1,1,1,1,,,,,,,,
429,9,0,1,1,1,1,,,,,,,,
429,10,0,1,1,1,1,,,,,,,,
429,11,0,1,1,1,1,,,,,,,,
429,12,0,1,1,1,1,,,,,,,,
429,13,0,1,1,1,1,,,,,,,,
429,14,0,1,1,1,1,,,,,,,,
429,15,0,1,1,1,1,,,,,,,,
429,16,0,1,1,1,1,,,,,,,,
429,17,0,1,1,1,1,,,,,,,,
429,18,0,1,1,1,1,,,,,,,,
429,19,0,1,1,1,1,,,,,,,,
429,20,0,1,1,1,1,,,,,,,,
429,21,0,1,1,1,1,,,,,,,,
429,22,0,1,1,1,1,,,,,,,,
429,23,0,1,1,1,1,,,,,,,,
429,24,0,1,1,1,1,,,,,,,,
429,25,0,1,1,1,1,,,,,,,,
429,26,13,1,1,1,1,,,,,,,,
429,27,18,1,1,1,1,,,,,,,,
429,28,18,1,1,1,1,,,,,,,,
429,29,18,1,1,1,1,,,,,,,,
429,30,18,1,1,1,1,,,,,,,,
429,31,18,1,1,1,1,,,,,,,,
430,0,18,1,1,1,1,,,,,,,,
430,1,18,1,1,1,1,,,,,,,,
430,2,14,1,1,1,1,,,,,,,,
430,3,0,1,1,1,1,,,,,,,,
430,4,0,1,1,1,1,,,,,,,,
430,5,0,1,1,1,1,,,,,,,,
430,6,0,1,1,1,1,,,,,,,,
430,7,0,1,1,1,1,,,,,,,,
430,8,0,1,1,1,1,,,,,,,,
430,9,0,1,1,1,1,,,,,,,,
430,10,0,1,1,1,1,,,,,,,,
430,11,0,1,1,1,1,,,,,,,,
430,12,0,1,1,1,1,,,,,,,,
430,13,0,1,1,1,1,,,,,,,,
430,14,0,1,1,1,1,,,,,,,,
430,15,0,1,1,1,1,,,,,,,,
430,16,0,1,1,1,1,,,,,,,,
430,17,0,1,1,1,1,,,,,,,,
430,18,0,1,1,1,1,,,,,,,,
430,19,0,1,1,1,1,,,,,,,,
430,20,0,1,1,1,1,,,,,,,,
430,21,0,1,1,1,1,,,,,,,,
430,22,0,1,1,1,1,,,,,,,,
430,23,0,1,1,1,1,,,,,,,,
430,24,0,1,1,1,1,,,,,,,,
430,25,0,1,1,1,1,,,,,,,,
430,26,13,1,1,1,1,,,,,,,,
430,27,18,1,1,1,1,,,,,,,,
430,28,18,1,1,1,1,,,,,,,,
430,29,18,1,1,1,1,,,,,,,,
430,30,18,1,1,1,1,,,,,,,,
430,31,18,1,1,1,1,,,,,,,,
431,0,18,1,1,1,1,,,,,,,,
431,1,18,1,1,1,1,,,,,,,,
431,2,14,1,1,1,1,,,,,,,,
431,3,0,1,1,1,1,,,,,,,,
431,4,0,1,1,1,1,,,,,,,,
431,5,0,1,1,1,1,,,,,,,,
431,6,0,1,1,1,1,,,,,,,,
431,7,0,1,1,1,1,,,,,,,,
431,8,0,1,1,1,1,,,,,,,,
431,9,0,1,1,1,1,,,,,,,,
431,10,0,1,1,1,1,,,,,,,,
431,11,0,1,1,1,1,,,,,,,,
431,12,0,1,1,1,1,,,,,,,,
431,13,0,1,1,1,1,,,,,,,,
431,14,0,1,1,1,1,,,,,,,,
431,15,0,1,1,1,1,,,,,,,,
431,16,0,1,1,1,1,,,,,,,,
431,17,0,1,1,1,1,,,,,,,,
431,18,0,1,1,1,1,,,,,,,,
431,19,0,1,1,1,1,,,,,,,,
431,20,0,1,1,1,1,,,,,,,,
431,21,0,1,1,1,1,,,,,,,,
431,22,0,1,1,1,1,,,,,,,,
431,23,0,1,1,1,1,,,,,,,,
431,24,0,1,1,1,1,,,,,,,,
431,25,0,1,1,1,1,,,,,,,,
431,26,13,1,1,1,1,,,,,,,,
431,27,18,1,1,1,1,,,,,,,,
431,28,18,1,1,1,1,,,,,,,,
431,29,18,1,1,1,1,,,,,,,,
431,30,18,1,1,1,1,,,,,,,,
431,31,18,1,1,1,1,,,,,,,,
432,0,18,1,1,1,1,,,,,,,,
432,1,18,1,1,1,1,,,,,,,,
432,2,14,1,1,1,1,,,,,,,,
432,3,0,1,1,1,1,,,,,,,,
432,4,0,1,1,1,1,,,,,,,,
432,5,0,1,1,1,1,,,,,,,,
432,6,0,1,1,1,1,,,,,,,,
432,7,0,1,1,1,1,,,,,,,,
432,8,0,1,1,1,1,,,,,,,,
432,9,0,1,1,1,1,,,,,,,,
432,10,0,1,1,1,1,,,,,,,,
432,11,0,1,1,1,1,,,,,,,,
432,12,0,1,1,1,1,,,,,,,,
432,13,0,1,1,1,1,,,,,,,,
432,14,0,1,1,1,1,,,,,,,,
432,15,0,1,1,1,1,,,,,,,,
432,16,0,1,1,1,1,,,,,,,,
432,17,0,1,1,1,1,,,,,,,,
432,18,0,1,1,1,1,,,,,,,,
432,19,0,1,1,1,1,,,,,,,,
432,20,0,1,1,1,1,,,,,,,,
432,21,0,1,1,1,1,,,,,,,,
432,22,0,1,1,1,1,,,,,,,,
432,23,0,1,1,1,1,,,,,,,,
432,24,0,1,1,1,1,,,,,,,,
432,25,0,1,1,1,1,,,,,,,,
432,26,13,1,1,1,1,,,,,,,,
432,27,18,1,1,1,1,,,,,,,,
432,28,18,1,1,1,1,,,,,,,,
432,29,18,1,1,1,1,,,,,,,,
432,30,18,1,1,1,1,,,,,,,,
432,31,18,1,1,1,1,,,,,,,,
433,0,18,1,1,1,1,,,,,,,,
433,1,18,1,1,1,1,,,,,,,,
433,2,14,1,1,1,1,,,,,,,,
433,3,0,1,1,1,1,,,,,,,,
433,4,0,1,1,1,1,,,,,,,,
433,5,0,1,1,1,1,,,,,,,,
433,6,0,1,1,1,1,,,,,,,,
433,7,0,1,1,1,1,,,,,,,,
433,8,0,1,1,1,1,,,,,,,,
433,9,0,1,1,1,1,,,,,,,,
433,10,0,1,1,1,1,,,,,,,,
433,11,0,1,1,1,1,,,,,,,,
433,12,0,1,1,1,1,,,,,,,,
433,13,0,1,1,1,1,,,,,,,,
433,14,0,1,1,1,1,,,,,,,,
433,15,0,1,1,1,1,,,,,,,,
